Customer Id,Order date,Order Id,Product Id,Segment,Ship date,Ship mode,Discount,Postal code,Profit,Quantity,Row Id,Sales
692,2024-08-08,6075,1499,Corporate,2023-03-17,Standard Class,0.04,26109,1417.39,5,6075,2171.06
232,2023-01-31,6076,1184,Consumer,2023-01-16,Second Class,0.08,87654,22.73,7,6076,3484.81
295,2023-04-18,6077,1584,Home Office,2025-05-27,Same Day,0.04,02411,1286.71,7,6077,630.83
659,2024-05-05,6078,814,Corporate,2024-01-03,Standard Class,0.05,22112,672.35,6,6078,1470.65
110,2024-11-01,6079,234,Corporate,2023-09-15,Standard Class,0.25,16507,-152.06,8,6079,1523.33
609,2023-11-25,6080,1062,Consumer,2023-05-29,Second Class,0.0,16143,-488.63,3,6080,2680.0
106,2023-04-23,6081,1424,Consumer,2022-12-09,Same Day,0.16,77293,-196.87,9,6081,1197.75
557,2023-08-16,6082,1145,Corporate,2024-06-24,Same Day,0.16,93429,673.36,5,6082,1349.64
111,2025-07-13,6083,1682,Home Office,2025-04-25,First Class,0.44,11698,187.74,6,6083,1389.2
5,2024-02-22,6084,415,Corporate,2024-06-26,First Class,0.22,98921,-329.27,6,6084,4035.44
73,2025-01-08,6085,172,Corporate,2025-06-23,Second Class,0.44,32800,1843.77,5,6085,451.45
96,2024-11-19,6086,215,Corporate,2025-03-31,Standard Class,0.23,49149,225.51,2,6086,1150.78
579,2024-12-19,6087,854,Corporate,2025-03-02,First Class,0.31,92405,419.68,7,6087,1995.08
537,2024-12-04,6088,1394,Corporate,2025-04-27,Standard Class,0.09,09882,884.29,5,6088,3299.81
425,2024-05-27,6089,1069,Consumer,2025-01-27,Second Class,0.05,53028,1682.75,9,6089,4731.83
489,2023-04-26,6090,951,Corporate,2023-03-09,Same Day,0.27,20409,-430.35,6,6090,3009.85
16,2023-07-31,6091,1840,Corporate,2022-09-25,First Class,0.42,97192,874.4,8,6091,4157.12
369,2023-03-18,6092,620,Home Office,2024-12-10,First Class,0.48,52880,1015.0,8,6092,982.37
479,2024-10-01,6093,5,Consumer,2025-07-03,Same Day,0.08,31362,1170.86,5,6093,2545.36
494,2023-01-28,6094,1235,Consumer,2023-02-16,Second Class,0.36,45192,597.26,5,6094,323.49
378,2022-11-06,6095,1336,Consumer,2023-10-24,Second Class,0.33,51423,1518.28,7,6095,599.04
783,2023-07-06,6096,1248,Home Office,2023-07-31,Same Day,0.49,83365,1271.68,5,6096,4393.84
13,2023-11-09,6097,592,Home Office,2023-09-22,Second Class,0.31,64929,1712.71,8,6097,3172.24
293,2024-05-21,6098,1055,Consumer,2023-11-19,Same Day,0.34,96635,497.72,9,6098,2794.04
457,2023-07-07,6099,319,Corporate,2022-11-25,First Class,0.23,29421,-258.66,7,6099,1276.28
618,2024-03-04,6100,983,Consumer,2023-08-13,Standard Class,0.05,80257,434.79,2,6100,3083.83
71,2023-11-10,6101,245,Corporate,2024-09-29,Same Day,0.12,97431,-434.66,5,6101,1872.45
378,2024-11-28,6102,1581,Consumer,2023-11-12,Second Class,0.35,47846,249.43,7,6102,1590.1
444,2024-03-28,6103,439,Corporate,2022-12-11,Second Class,0.44,78316,1612.51,3,6103,3607.33
580,2023-12-16,6104,1766,Corporate,2024-08-31,Second Class,0.06,21288,-334.61,5,6104,2092.73
527,2023-12-12,6105,843,Corporate,2025-04-28,First Class,0.34,33254,750.86,1,6105,494.07
393,2024-04-23,6106,1453,Corporate,2023-08-14,Second Class,0.1,34071,193.06,9,6106,4472.92
434,2023-09-10,6107,97,Home Office,2023-06-29,Second Class,0.17,29029,-346.7,7,6107,3486.94
155,2024-12-03,6108,336,Corporate,2023-08-01,Second Class,0.28,30694,1109.84,2,6108,3076.69
611,2025-01-07,6109,342,Home Office,2024-11-08,First Class,0.13,62892,935.08,1,6109,1832.11
414,2023-04-24,6110,9,Corporate,2025-03-03,First Class,0.16,26661,114.43,1,6110,1474.86
348,2023-10-24,6111,1332,Home Office,2023-04-27,Same Day,0.34,09224,594.47,3,6111,607.09
39,2025-05-31,6112,1866,Home Office,2023-07-30,First Class,0.39,28843,-87.95,9,6112,4884.75
553,2024-04-07,6113,1135,Corporate,2024-09-20,Standard Class,0.05,07549,-310.14,7,6113,2329.01
75,2024-11-30,6114,1578,Corporate,2023-07-26,Second Class,0.33,29421,1755.9,3,6114,1411.28
385,2024-04-14,6115,934,Home Office,2023-04-24,First Class,0.17,69200,1065.39,7,6115,3428.96
778,2023-11-18,6116,353,Corporate,2023-11-03,Standard Class,0.26,04420,948.59,1,6116,3416.69
413,2023-09-25,6117,1773,Corporate,2024-10-14,Second Class,0.37,30064,135.45,9,6117,1856.2
104,2024-08-23,6118,1216,Corporate,2025-03-27,Standard Class,0.17,25656,1903.78,2,6118,4732.14
245,2024-07-18,6119,1067,Home Office,2023-05-20,Second Class,0.2,15483,-403.65,5,6119,1595.06
60,2024-07-18,6120,213,Home Office,2024-10-18,Same Day,0.35,34472,429.53,3,6120,1980.25
300,2022-10-13,6121,192,Consumer,2024-10-22,Standard Class,0.13,76197,1310.21,1,6121,3018.63
671,2022-12-19,6122,1001,Home Office,2023-06-06,First Class,0.5,34293,178.35,3,6122,1319.65
301,2023-04-28,6123,1678,Home Office,2024-07-28,Same Day,0.28,57505,297.43,7,6123,4077.37
632,2025-03-08,6124,437,Home Office,2023-10-03,First Class,0.06,76390,-444.33,6,6124,2073.5
431,2022-08-30,6125,1282,Home Office,2024-10-31,First Class,0.4,21649,366.49,8,6125,1220.9
234,2024-05-21,6126,300,Home Office,2023-09-30,First Class,0.48,28607,564.08,3,6126,4865.06
786,2023-05-10,6127,1730,Corporate,2024-02-13,Second Class,0.27,77764,1079.62,4,6127,1571.83
113,2024-02-14,6128,14,Home Office,2023-12-18,Same Day,0.21,25003,1004.99,3,6128,3733.65
131,2023-02-22,6129,458,Consumer,2023-01-14,First Class,0.16,92953,597.84,9,6129,4568.49
437,2023-08-19,6130,1172,Consumer,2024-12-05,Standard Class,0.42,31362,490.82,4,6130,648.03
519,2025-01-08,6131,1243,Home Office,2023-08-30,Standard Class,0.31,53563,-161.86,7,6131,4103.08
243,2023-04-04,6132,1571,Consumer,2023-01-10,First Class,0.08,60926,1221.63,5,6132,2255.53
144,2023-11-03,6133,1654,Home Office,2023-06-26,Same Day,0.48,91918,-390.32,3,6133,1976.77
562,2025-06-05,6134,842,Consumer,2025-01-19,First Class,0.32,11443,1762.55,4,6134,2941.55
756,2023-08-18,6135,1346,Home Office,2024-02-15,Second Class,0.3,80998,1594.15,2,6135,843.44
60,2023-07-11,6136,1773,Corporate,2024-05-07,First Class,0.05,74510,1847.46,9,6136,3679.53
25,2025-06-09,6137,1426,Corporate,2022-09-06,Same Day,0.18,51834,170.99,5,6137,1592.82
319,2023-10-03,6138,780,Home Office,2024-02-14,Second Class,0.05,70100,1513.5,7,6138,2274.24
15,2025-01-06,6139,1553,Home Office,2023-02-03,Same Day,0.42,55244,-349.8,7,6139,1217.42
446,2023-12-10,6140,53,Consumer,2023-08-25,Second Class,0.04,87087,501.73,7,6140,1066.39
637,2023-01-23,6141,1116,Home Office,2023-01-04,Standard Class,0.27,90040,1002.39,2,6141,2296.61
299,2025-04-12,6142,1152,Home Office,2025-04-05,Standard Class,0.14,28210,1947.96,7,6142,324.54
268,2025-01-06,6143,147,Consumer,2023-09-19,Second Class,0.03,87272,1529.92,1,6143,735.42
575,2023-05-02,6144,16,Consumer,2025-08-16,Second Class,0.24,20081,1950.86,6,6144,3311.89
731,2023-10-13,6145,401,Home Office,2025-06-29,Standard Class,0.26,52760,13.23,3,6145,343.26
290,2023-10-12,6146,1752,Consumer,2025-07-22,Second Class,0.39,49605,1603.35,7,6146,627.68
709,2023-03-04,6147,1795,Consumer,2022-12-28,First Class,0.43,92405,1363.5,6,6147,2350.74
237,2025-08-15,6148,1128,Consumer,2023-11-26,Standard Class,0.15,97431,498.56,2,6148,4025.59
784,2024-06-25,6149,1525,Consumer,2025-01-31,Second Class,0.43,72254,1456.43,7,6149,795.89
356,2022-12-16,6150,148,Home Office,2023-08-16,Second Class,0.04,75229,629.27,9,6150,3136.98
569,2024-05-02,6151,655,Home Office,2024-07-05,Same Day,0.31,32534,415.0,4,6151,3939.71
495,2022-09-06,6152,1487,Consumer,2024-07-03,Second Class,0.42,75201,1485.85,2,6152,3431.0
107,2024-07-04,6153,479,Home Office,2025-06-17,Standard Class,0.22,99531,-334.92,8,6153,3552.95
55,2022-09-14,6154,1600,Home Office,2023-06-05,Same Day,0.26,66346,292.11,1,6154,1816.47
538,2025-05-10,6155,428,Corporate,2025-01-30,Same Day,0.14,33949,717.6,3,6155,524.31
629,2023-05-02,6156,1119,Home Office,2022-08-22,Same Day,0.44,50414,1428.16,5,6156,4502.19
489,2023-06-01,6157,458,Home Office,2025-02-28,Standard Class,0.47,13767,1458.53,5,6157,2461.9
300,2024-08-24,6158,759,Home Office,2023-12-04,First Class,0.15,05100,699.38,1,6158,1143.44
76,2023-12-20,6159,407,Home Office,2023-11-14,Same Day,0.12,79211,1507.45,9,6159,3116.18
321,2025-06-04,6160,1180,Corporate,2024-11-29,First Class,0.28,75747,36.87,3,6160,3266.82
702,2022-09-04,6161,999,Home Office,2024-03-24,Second Class,0.05,33438,166.77,6,6161,4129.25
428,2024-01-07,6162,1752,Home Office,2025-01-10,Standard Class,0.47,00897,1689.74,1,6162,874.74
456,2024-01-15,6163,1141,Consumer,2024-03-27,First Class,0.44,04420,891.79,8,6163,2776.74
473,2022-12-06,6164,373,Corporate,2022-09-07,Same Day,0.4,99074,1371.83,9,6164,985.17
600,2022-11-30,6165,1183,Consumer,2025-03-17,Same Day,0.06,53563,1327.38,6,6165,4338.71
254,2023-12-08,6166,1639,Corporate,2022-12-17,First Class,0.42,66714,750.19,6,6166,432.87
455,2024-04-25,6167,228,Corporate,2022-09-25,Same Day,0.11,33273,1652.18,5,6167,2317.67
306,2023-01-05,6168,417,Consumer,2023-01-27,Second Class,0.06,22481,207.71,4,6168,3639.34
202,2025-06-30,6169,596,Home Office,2024-10-07,First Class,0.21,20921,789.43,8,6169,4574.63
72,2022-12-11,6170,989,Home Office,2024-02-08,Second Class,0.15,01057,-37.76,5,6170,984.27
726,2024-03-10,6171,1813,Home Office,2025-01-25,Same Day,0.38,50872,1182.59,5,6171,4147.81
749,2024-09-09,6172,1386,Home Office,2023-11-27,Same Day,0.01,81454,1292.38,8,6172,484.64
246,2023-09-23,6173,240,Home Office,2025-02-14,Second Class,0.41,88896,922.6,5,6173,1158.73
430,2023-02-28,6174,1033,Corporate,2023-03-01,First Class,0.2,49605,1205.04,6,6174,243.95
234,2024-04-16,6175,1761,Consumer,2022-11-29,First Class,0.23,75881,1059.01,7,6175,2901.94
698,2024-01-12,6176,1177,Consumer,2024-11-18,First Class,0.38,13869,-393.57,4,6176,1291.19
519,2024-10-03,6177,797,Corporate,2023-03-17,First Class,0.38,78246,85.65,4,6177,1757.65
300,2024-10-14,6178,143,Consumer,2022-08-25,First Class,0.25,63952,-357.74,3,6178,715.49
194,2024-05-22,6179,1680,Corporate,2022-11-03,Same Day,0.06,96409,-373.04,5,6179,152.69
498,2022-08-26,6180,560,Corporate,2024-10-14,Same Day,0.26,23942,-280.71,8,6180,267.98
469,2023-03-19,6181,884,Corporate,2024-01-24,Second Class,0.45,50319,737.63,1,6181,953.95
444,2023-05-07,6182,1846,Consumer,2024-07-15,Standard Class,0.1,48608,939.85,5,6182,2582.55
472,2024-12-02,6183,1755,Consumer,2023-02-07,Second Class,0.03,52760,52.1,4,6183,596.06
653,2022-12-26,6184,1773,Corporate,2024-04-18,Same Day,0.15,24966,234.21,6,6184,2361.02
510,2023-12-06,6185,1333,Home Office,2023-03-08,Standard Class,0.06,20108,930.3,4,6185,1055.65
195,2023-08-31,6186,1306,Home Office,2023-04-16,First Class,0.17,55503,80.87,6,6186,2605.38
290,2025-01-08,6187,1186,Home Office,2024-01-25,First Class,0.09,10804,1896.0,2,6187,1777.09
108,2024-07-12,6188,1506,Corporate,2024-01-06,First Class,0.2,79026,1523.59,6,6188,755.84
538,2025-06-09,6189,1145,Home Office,2023-02-01,Same Day,0.29,16143,259.3,6,6189,4992.26
414,2023-04-20,6190,1571,Home Office,2025-01-14,Same Day,0.29,62071,1121.52,7,6190,3916.83
354,2024-01-18,6191,47,Home Office,2025-03-08,Same Day,0.4,93726,690.78,4,6191,3483.01
482,2024-10-02,6192,1772,Corporate,2025-07-23,Standard Class,0.19,09224,998.6,5,6192,3059.87
116,2025-02-18,6193,1028,Consumer,2022-11-07,Standard Class,0.34,49534,1007.73,9,6193,1558.14
645,2024-04-12,6194,929,Corporate,2024-03-10,Same Day,0.48,72158,87.01,3,6194,4072.77
290,2023-11-16,6195,94,Consumer,2025-04-28,Same Day,0.37,35603,279.98,5,6195,1424.27
346,2024-07-03,6196,228,Consumer,2024-05-11,Same Day,0.3,20081,579.84,4,6196,1536.18
341,2024-01-15,6197,473,Home Office,2022-10-17,Standard Class,0.13,60175,1096.17,3,6197,3711.23
216,2024-08-10,6198,1753,Consumer,2024-11-09,First Class,0.42,29029,1167.88,8,6198,4921.13
81,2022-11-25,6199,746,Corporate,2023-05-14,Second Class,0.2,60838,1763.88,9,6199,3158.14
684,2025-05-18,6200,1743,Home Office,2024-09-13,Second Class,0.42,99375,695.59,4,6200,4743.61
110,2024-05-17,6201,657,Corporate,2023-03-15,Same Day,0.14,91269,952.88,5,6201,3131.98
612,2023-06-09,6202,965,Consumer,2025-06-21,First Class,0.02,86977,947.01,3,6202,662.11
13,2024-05-04,6203,1619,Home Office,2024-02-01,First Class,0.36,89544,432.91,7,6203,2879.48
557,2024-12-08,6204,1531,Consumer,2025-06-26,Same Day,0.25,11443,367.03,6,6204,2210.72
732,2024-06-17,6205,1843,Home Office,2023-07-15,Same Day,0.5,51045,-385.48,2,6205,1643.2
497,2023-02-05,6206,1756,Corporate,2023-01-31,Same Day,0.09,83920,571.26,7,6206,2463.63
496,2023-05-14,6207,380,Consumer,2024-09-11,First Class,0.3,99375,757.69,9,6207,241.61
233,2023-12-24,6208,1006,Consumer,2023-03-28,Standard Class,0.49,90722,-48.1,7,6208,3866.88
719,2022-09-29,6209,1773,Consumer,2022-11-23,First Class,0.32,62729,-376.66,4,6209,3056.41
398,2024-04-07,6210,2,Consumer,2023-02-06,Same Day,0.24,26133,-254.61,6,6210,3100.42
761,2023-07-22,6211,1458,Consumer,2023-05-18,Same Day,0.42,60926,-74.06,2,6211,3545.66
374,2023-04-23,6212,487,Consumer,2025-04-27,Second Class,0.02,95514,388.01,6,6212,2867.3
108,2024-11-05,6213,1383,Corporate,2022-12-07,First Class,0.22,97192,-89.43,9,6213,782.52
666,2022-08-31,6214,941,Home Office,2023-12-22,First Class,0.44,01057,1762.8,4,6214,4453.35
425,2022-10-02,6215,1283,Home Office,2024-03-02,Standard Class,0.18,45565,-74.03,4,6215,1416.95
52,2024-01-20,6216,1420,Consumer,2023-07-23,Same Day,0.04,86801,1682.81,3,6216,4262.69
296,2025-07-04,6217,344,Home Office,2024-02-20,Standard Class,0.45,65741,1771.22,5,6217,1522.91
44,2024-04-11,6218,703,Consumer,2025-06-25,Second Class,0.17,73975,-329.09,8,6218,2088.5
573,2025-03-05,6219,889,Corporate,2023-09-01,Standard Class,0.04,41039,-157.46,2,6219,4897.87
592,2025-08-03,6220,1093,Corporate,2023-10-15,Second Class,0.39,87013,310.37,7,6220,2136.97
603,2024-12-30,6221,937,Consumer,2024-09-17,Same Day,0.33,85511,1359.34,4,6221,46.58
392,2024-03-17,6222,1424,Home Office,2022-09-19,Standard Class,0.07,25304,41.66,5,6222,565.99
565,2023-07-03,6223,447,Corporate,2025-05-28,First Class,0.4,50493,-233.01,2,6223,3119.04
608,2023-05-26,6224,661,Home Office,2023-06-03,Standard Class,0.06,83431,121.74,8,6224,171.66
684,2024-03-07,6225,1687,Corporate,2025-07-13,Second Class,0.41,50654,-213.19,6,6225,4830.97
453,2025-05-02,6226,1439,Consumer,2023-05-03,Standard Class,0.1,62425,108.19,7,6226,3611.69
117,2024-06-15,6227,636,Consumer,2023-06-22,Standard Class,0.25,89238,817.28,8,6227,1572.09
764,2023-05-23,6228,809,Home Office,2025-02-06,Second Class,0.27,03776,1620.03,9,6228,3450.11
521,2023-12-13,6229,1428,Consumer,2024-09-01,Second Class,0.28,16889,486.16,3,6229,3236.54
156,2023-09-01,6230,503,Corporate,2023-07-02,First Class,0.04,24672,-53.27,6,6230,4290.39
704,2024-10-13,6231,1122,Corporate,2024-05-30,Second Class,0.35,78382,1017.72,2,6231,3900.21
168,2024-10-11,6232,1186,Corporate,2023-09-14,Same Day,0.21,39310,1412.68,3,6232,1092.8
243,2023-03-28,6233,405,Corporate,2025-03-04,Standard Class,0.38,58749,1959.46,6,6233,306.11
348,2024-07-23,6234,1448,Home Office,2023-07-12,Same Day,0.06,03969,545.47,3,6234,3161.33
718,2023-01-16,6235,375,Corporate,2025-05-12,First Class,0.21,80998,861.41,6,6235,2694.03
743,2024-12-25,6236,119,Home Office,2024-12-18,Same Day,0.39,53563,534.75,6,6236,715.6
242,2024-07-29,6237,391,Corporate,2025-06-23,Standard Class,0.49,60426,69.05,8,6237,3356.05
616,2023-04-18,6238,619,Home Office,2023-10-18,Same Day,0.25,72521,617.94,3,6238,1410.25
24,2024-06-01,6239,1548,Home Office,2023-11-27,Standard Class,0.46,77476,-252.69,2,6239,4028.63
703,2023-12-09,6240,1705,Home Office,2024-11-04,Same Day,0.01,21255,603.44,5,6240,1814.24
792,2022-12-01,6241,969,Corporate,2025-04-24,Second Class,0.03,55930,-288.43,9,6241,2836.56
131,2023-05-17,6242,1471,Consumer,2024-11-12,Second Class,0.0,21288,1215.95,1,6242,1462.46
290,2022-12-26,6243,1206,Home Office,2023-12-01,Same Day,0.46,96635,1755.04,8,6243,3636.64
412,2024-05-10,6244,1830,Consumer,2023-08-30,Second Class,0.21,50493,1358.59,2,6244,1763.6
238,2025-07-22,6245,640,Home Office,2023-01-16,Same Day,0.33,64637,900.9,4,6245,656.82
638,2023-05-26,6246,529,Home Office,2022-08-27,First Class,0.21,32944,872.68,7,6246,2808.45
49,2025-02-02,6247,1337,Home Office,2024-05-25,Second Class,0.02,78750,-347.11,1,6247,3430.81
60,2024-06-22,6248,709,Corporate,2024-01-05,First Class,0.34,18609,1254.65,3,6248,4583.56
157,2025-01-29,6249,646,Consumer,2023-12-07,First Class,0.11,78779,229.2,3,6249,2835.56
566,2025-01-01,6250,1191,Home Office,2023-07-15,Standard Class,0.41,89120,573.59,2,6250,4399.26
713,2023-12-17,6251,285,Consumer,2023-05-11,Second Class,0.23,73797,346.94,8,6251,4151.82
286,2023-03-30,6252,801,Corporate,2023-05-28,First Class,0.06,08867,1291.83,8,6252,407.1
469,2024-11-18,6253,666,Consumer,2023-06-18,Standard Class,0.28,01057,809.54,9,6253,2093.57
767,2023-04-13,6254,917,Home Office,2024-08-20,Same Day,0.47,55463,456.43,8,6254,800.76
62,2025-05-12,6255,233,Consumer,2022-12-12,Second Class,0.32,21290,598.84,7,6255,1999.16
92,2025-03-17,6256,1557,Corporate,2024-06-23,Standard Class,0.06,02411,1221.91,4,6256,1026.97
556,2023-03-15,6257,1839,Corporate,2025-03-11,Standard Class,0.44,20921,1171.98,6,6257,3540.74
83,2024-05-09,6258,689,Home Office,2025-04-10,Same Day,0.15,98713,-477.08,9,6258,624.28
390,2025-06-03,6259,716,Corporate,2024-03-31,First Class,0.27,07174,1282.51,9,6259,1113.6
535,2023-07-12,6260,901,Consumer,2024-07-06,Same Day,0.44,96555,246.26,7,6260,1451.26
740,2023-05-25,6261,163,Corporate,2024-01-15,First Class,0.04,74259,1981.96,9,6261,1872.87
182,2024-01-26,6262,354,Corporate,2023-09-14,Standard Class,0.26,44546,223.53,8,6262,1096.02
47,2024-01-09,6263,1515,Home Office,2023-04-16,Second Class,0.09,58170,50.77,8,6263,4273.08
686,2022-10-18,6264,1374,Home Office,2024-04-17,First Class,0.3,37014,1975.82,7,6264,1603.84
113,2024-12-25,6265,1824,Consumer,2025-02-15,Standard Class,0.33,87272,331.33,7,6265,2333.85
224,2024-06-14,6266,522,Consumer,2023-09-15,Same Day,0.4,60175,1608.77,6,6266,4667.28
512,2024-03-15,6267,1528,Consumer,2023-09-22,Standard Class,0.11,73512,1140.1,1,6267,2504.86
675,2025-06-08,6268,1039,Consumer,2023-07-07,Standard Class,0.35,47234,506.38,8,6268,2186.22
431,2023-05-29,6269,576,Consumer,2024-05-28,Same Day,0.06,73769,-436.2,1,6269,3516.84
710,2022-12-12,6270,1153,Consumer,2023-08-09,Second Class,0.41,75229,1081.91,6,6270,2591.01
154,2022-09-21,6271,1535,Corporate,2025-03-23,Standard Class,0.36,52454,-165.34,1,6271,575.48
756,2025-02-20,6272,1449,Consumer,2025-03-26,First Class,0.07,53028,-384.58,7,6272,573.57
161,2025-04-24,6273,1114,Home Office,2025-04-29,First Class,0.19,25836,378.87,2,6273,183.32
87,2024-12-04,6274,1692,Home Office,2023-11-16,First Class,0.03,11698,112.26,1,6274,3315.19
669,2024-12-31,6275,1431,Consumer,2022-09-08,Second Class,0.25,86708,1308.24,3,6275,2290.22
73,2022-08-27,6276,1740,Consumer,2024-02-09,First Class,0.3,83569,641.38,3,6276,4477.26
697,2024-09-26,6277,1240,Corporate,2023-08-08,Standard Class,0.03,04839,844.79,5,6277,4064.45
609,2023-01-13,6278,395,Corporate,2025-05-26,Standard Class,0.46,84961,503.52,7,6278,2692.94
741,2024-06-16,6279,1418,Corporate,2024-04-21,Standard Class,0.37,11172,1963.03,6,6279,4205.44
673,2024-07-05,6280,1149,Consumer,2023-05-09,Same Day,0.01,46891,-370.32,6,6280,112.88
351,2024-12-02,6281,1877,Consumer,2022-08-19,Second Class,0.45,61576,1826.79,6,6281,2872.51
449,2023-10-09,6282,1414,Consumer,2023-07-17,Same Day,0.31,78750,540.82,3,6282,4985.21
608,2024-06-12,6283,536,Corporate,2022-11-20,First Class,0.25,02226,1717.46,1,6283,2720.02
583,2024-12-26,6284,1010,Corporate,2025-03-28,Same Day,0.14,21864,-237.39,8,6284,1935.82
245,2023-04-30,6285,45,Corporate,2024-02-19,Same Day,0.21,26133,1615.83,2,6285,3329.83
529,2023-11-15,6286,1521,Home Office,2025-07-24,Second Class,0.26,47550,1179.06,4,6286,4981.84
321,2022-08-21,6287,1485,Home Office,2025-07-21,Second Class,0.49,12891,1480.31,1,6287,900.61
17,2022-09-25,6288,1670,Consumer,2024-05-20,Same Day,0.38,67678,380.13,6,6288,2847.66
228,2025-02-27,6289,511,Home Office,2023-03-14,Same Day,0.34,15483,-19.89,3,6289,3992.78
668,2024-10-31,6290,697,Home Office,2024-04-07,Same Day,0.39,49605,-363.59,8,6290,888.01
658,2025-03-26,6291,688,Home Office,2024-12-14,Same Day,0.34,13436,1468.4,7,6291,2676.73
53,2023-11-26,6292,195,Corporate,2025-08-03,First Class,0.04,56460,1485.24,9,6292,642.46
287,2024-02-08,6293,1172,Home Office,2024-04-23,Standard Class,0.22,25003,-118.08,2,6293,2514.48
362,2023-10-23,6294,1041,Consumer,2023-02-13,Same Day,0.18,12777,875.72,7,6294,681.58
251,2025-03-31,6295,857,Consumer,2022-09-21,Standard Class,0.34,18417,1874.65,6,6295,3617.69
487,2024-07-18,6296,1777,Corporate,2024-07-16,First Class,0.38,57865,-45.85,1,6296,2019.19
502,2025-01-23,6297,1085,Corporate,2023-01-29,Second Class,0.13,88500,1860.35,2,6297,4740.64
388,2024-05-22,6298,794,Consumer,2024-01-06,Second Class,0.09,73975,150.84,4,6298,3599.64
747,2022-11-23,6299,112,Home Office,2022-12-28,Second Class,0.13,60440,102.31,2,6299,1116.37
628,2024-12-03,6300,1778,Consumer,2022-12-01,First Class,0.49,65768,1434.46,7,6300,914.75
240,2024-07-04,6301,1438,Corporate,2025-07-24,First Class,0.18,65918,-205.47,4,6301,2742.41
399,2024-05-18,6302,1328,Consumer,2023-04-08,Second Class,0.19,07366,156.38,6,6302,2346.8
145,2023-08-29,6303,1473,Consumer,2024-09-17,Same Day,0.26,21288,1858.73,1,6303,798.67
575,2025-01-08,6304,1216,Corporate,2025-07-17,Same Day,0.4,36439,938.9,7,6304,2925.96
233,2024-09-26,6305,1200,Consumer,2023-06-08,Standard Class,0.3,12777,965.94,6,6305,1275.78
143,2023-04-03,6306,324,Home Office,2024-11-10,Standard Class,0.23,35603,624.63,6,6306,1440.29
56,2025-01-27,6307,1813,Home Office,2023-06-26,Same Day,0.19,32534,1047.96,2,6307,1561.54
516,2025-08-15,6308,1462,Home Office,2024-05-22,Standard Class,0.22,75881,1842.06,8,6308,824.73
667,2024-10-01,6309,586,Consumer,2022-11-07,Same Day,0.23,81467,1849.9,5,6309,1003.6
135,2025-03-03,6310,1369,Corporate,2025-03-13,Second Class,0.28,07366,78.44,9,6310,2217.96
309,2023-03-24,6311,1410,Home Office,2024-04-22,First Class,0.16,64898,599.09,3,6311,1814.37
705,2024-01-17,6312,1078,Corporate,2025-03-25,Same Day,0.4,88459,231.11,8,6312,2421.71
760,2024-07-04,6313,1271,Consumer,2023-07-15,Second Class,0.39,64929,1117.42,6,6313,2561.02
31,2022-11-12,6314,518,Consumer,2023-07-01,First Class,0.06,65128,83.29,7,6314,3791.56
76,2025-07-08,6315,756,Consumer,2023-05-29,Second Class,0.45,41560,1190.6,5,6315,1312.32
9,2024-06-23,6316,1894,Consumer,2023-12-11,Standard Class,0.48,92953,390.83,3,6316,964.53
344,2023-10-03,6317,134,Corporate,2023-02-18,Same Day,0.42,95514,823.89,1,6317,2983.67
583,2023-11-16,6318,82,Home Office,2024-11-27,Same Day,0.48,63020,-250.07,8,6318,147.17
407,2025-08-11,6319,338,Corporate,2022-12-13,First Class,0.01,93429,1557.32,1,6319,4120.02
214,2024-11-05,6320,350,Corporate,2024-09-20,First Class,0.09,62071,1170.58,5,6320,1568.51
528,2023-02-05,6321,48,Consumer,2023-10-14,Standard Class,0.06,91936,1840.84,2,6321,137.6
773,2022-09-25,6322,1509,Consumer,2025-07-27,Second Class,0.11,72521,337.55,5,6322,2535.11
499,2022-10-01,6323,201,Corporate,2023-09-05,Standard Class,0.44,78316,1293.41,7,6323,3072.53
621,2024-11-10,6324,324,Corporate,2024-09-13,First Class,0.49,81501,1261.34,8,6324,2934.37
610,2023-08-28,6325,1194,Home Office,2024-02-03,Second Class,0.46,02875,136.32,3,6325,1792.37
674,2023-09-24,6326,487,Corporate,2023-07-14,Standard Class,0.08,40497,896.65,2,6326,25.98
64,2024-11-25,6327,313,Consumer,2022-09-25,First Class,0.21,72158,183.81,4,6327,1047.77
244,2024-03-17,6328,228,Home Office,2025-06-27,First Class,0.45,10151,-363.6,7,6328,1481.23
585,2024-04-18,6329,501,Consumer,2024-04-18,Same Day,0.33,99227,1105.23,4,6329,2638.75
459,2023-11-28,6330,118,Consumer,2023-03-27,Second Class,0.4,22112,386.46,8,6330,4908.37
175,2022-09-21,6331,560,Consumer,2023-04-30,Same Day,0.27,20921,1856.45,4,6331,4998.59
332,2025-03-20,6332,20,Home Office,2023-07-01,Second Class,0.25,97488,1950.82,5,6332,602.49
550,2023-09-20,6333,1428,Consumer,2022-11-21,Second Class,0.5,24966,1739.12,9,6333,2662.13
324,2023-10-13,6334,821,Consumer,2025-03-31,Standard Class,0.14,13526,556.57,7,6334,3300.54
154,2025-02-16,6335,745,Home Office,2022-12-24,Standard Class,0.01,28210,492.42,6,6335,2650.21
220,2025-07-22,6336,1786,Home Office,2024-07-23,Second Class,0.36,35603,1400.7,7,6336,373.91
569,2023-05-05,6337,237,Consumer,2025-02-10,Standard Class,0.46,68309,-180.02,8,6337,3317.91
